ID,KWAAD,DEPRE,DROOV,ANGST,ONTSP,BLIJ
79,1,1,1,1,100,89
79,1,3,1,1,81,100
79,9,1,9,1,85,5
79,13,1,5,1,82,76
79,8,1,19,12,82,72
79,1,14,5,4,82,88
79,1,1,11,2,81,81
79,12,1,1,1,84,76
79,22,7,50,23,74,96
79,9,7,12,30,85,83
79,10,1,14,18,82,82
79,7,3,7,8,80,96
80,9,10,13,7,89,75
80,12,10,11,9,88,90
80,45,10,33,11,77,65
80,13,11,11,9,90,87
80,75,45,46,85,26,49
80,82,38,41,52,23,35
80,70,40,14,44,15,43
80,63,13,50,19,61,89
80,53,39,47,37,48,44
80,33,15,22,19,52,69
80,12,11,17,19,63,74
80,26,17,19,8,30,55
80,5,9,9,9,71,48
80,10,11,12,10,52,67
80,10,15,19,8,66,69
80,39,12,18,11,88,55
80,64,71,4,11,14,13
80,24,19,12,18,50,14
80,57,12,17,12,26,31
80,10,14,10,7,82,86
80,5,12,11,9,54,69
80,12,8,16,11,15,63
80,63,7,9,12,29,40
80,15,10,13,12,80,48
80,12,10,3,16,73,74
80,7,10,11,21,61,65
80,76,9,10,13,77,71
80,17,10,12,15,62,71
80,19,9,9,10,19,94
80,8,11,3,19,16,79
80,43,13,10,12,27,63
80,9,6,10,12,96,85
80,26,18,2,5,35,78
80,11,8,7,7,89,89
80,9,27,7,8,27,40
80,5,15,9,41,43,77
80,19,58,33,9,24,64
80,8,1,7,17,37,29
80,22,22,33,48,14,26
80,40,10,8,50,83,12
80,13,11,23,11,66,41
80,5,5,5,2,81,68
80,41,73,27,10,14,54
80,12,14,9,16,85,87
80,92,17,11,62,32,84
80,17,18,62,23,82,54
80,66,63,75,33,38,39
81,17,16,22,23,25,43
81,2,23,8,6,78,77
81,10,8,10,11,58,49
81,10,5,2,15,81,72
81,9,10,12,14,65,75
81,8,6,4,8,54,57
81,9,10,1,14,47,50
81,21,9,15,8,70,69
81,11,8,14,11,74,69
81,1,8,11,8,67,47
81,5,1,5,5,87,74
81,15,25,35,14,31,35
81,6,17,14,14,44,54
81,14,21,35,67,11,31
81,11,45,35,14,35,14
81,9,22,28,21,41,48
81,10,10,21,21,22,58
81,15,12,1,7,5,70
81,10,1,12,11,58,80
81,5,31,4,9,10,60
81,12,38,27,21,30,54
81,15,52,53,41,30,41
81,11,10,6,3,66,69
81,8,9,5,7,56,86
81,17,5,9,12,56,78
81,20,10,25,60,2,59
81,47,18,26,32,20,41
81,47,32,56,63,15,25
81,42,22,44,59,9,38
81,37,25,52,62,13,38
81,21,17,37,57,14,57
81,34,29,26,22,58,68
81,25,21,26,30,24,54
81,37,53,46,44,14,33
81,20,19,36,30,15,40
81,17,43,56,21,33,40
81,19,37,45,38,44,55
81,9,11,17,18,37,72
81,38,67,73,34,26,17
81,38,66,68,34,29,31
81,12,42,42,27,51,47
81,36,39,40,29,27,38
81,53,24,64,32,10,40
81,11,15,11,17,62,85
81,12,10,9,10,64,91
81,11,12,13,9,40,61
81,11,11,9,16,21,60
81,22,38,19,27,52,61
81,11,19,14,17,82,72
82,49,83,75,10,8,11
82,69,83,82,78,8,12
82,79,86,67,41,5,6
82,79,91,68,31,5,5
82,65,93,71,36,7,11
82,81,79,65,33,7,7
82,31,26,17,8,7,31
82,26,55,18,9,10,18
82,30,33,18,5,19,38
82,11,20,15,16,26,45
82,11,7,21,16,37,47
82,10,8,12,22,64,65
82,21,25,16,13,33,17
82,11,10,7,6,52,26
82,9,9,5,5,54,28
82,26,13,19,10,33,61
82,15,52,30,29,19,36
82,21,20,19,14,37,25
82,8,16,11,16,44,12
82,23,26,33,54,36,59
82,14,11,9,15,11,19
82,14,22,15,12,8,12
82,38,88,59,5,6,4
82,27,70,50,11,25,12
82,15,61,33,7,34,9
82,14,22,21,5,13,33
82,10,21,43,6,41,11
82,37,50,50,13,6,2
82,68,74,72,8,6,8
82,28,60,47,6,5,4
82,31,64,66,14,21,16
82,81,85,71,12,6,4
82,49,89,96,7,6,6
82,93,100,86,35,3,6
82,78,62,77,6,9,7
82,59,89,96,26,7,8
82,5,93,45,6,5,5
82,35,84,67,19,4,5
82,35,75,76,4,5,5
82,15,6,24,42,41,18
82,15,41,17,15,11,21
82,73,71,57,29,6,8
82,62,84,41,19,18,3
82,8,62,17,29,19,18
82,14,45,40,11,12,14
82,60,45,12,6,9,4
82,31,39,27,5,7,21
82,27,50,40,5,6,2
82,13,37,24,5,18,17
82,18,64,5,3,8,7
82,19,39,43,5,11,8
82,24,31,12,25,9,12
82,18,39,34,27,47,40
83,70,41,63,18,49,31
83,64,28,41,33,100,55
83,40,22,21,56,53,44
83,14,21,19,11,55,67
83,5,8,6,14,75,68
83,19,17,20,7,36,48
83,12,12,14,55,40,79
83,7,10,7,9,74,46
83,21,62,31,35,24,31
83,9,14,73,49,84,72
83,18,16,19,14,75,48
83,37,19,25,16,51,63
83,26,19,26,16,61,70
83,24,15,32,21,44,47
83,18,12,26,13,68,70
83,26,26,18,10,48,53
83,27,27,40,39,57,41
83,26,30,15,33,33,42
83,12,9,15,13,62,75
83,20,24,21,15,59,64
83,20,26,13,19,62,59
83,17,59,26,11,67,59
83,33,20,17,19,59,19
83,9,22,12,18,71,75
83,15,16,16,14,68,78
83,1,17,10,28,64,73
83,3,8,10,1,57,80
83,19,13,41,28,72,74
83,54,37,46,64,53,58
83,30,28,18,52,46,74
83,10,16,38,13,68,59
83,35,21,37,37,68,61
83,13,27,51,13,68,59
83,33,62,19,10,65,78
83,41,59,18,19,58,75
83,13,19,22,43,78,72
83,46,21,34,30,63,56
83,26,13,40,16,68,68
83,25,19,16,51,68,61
83,11,43,43,13,64,56
83,52,37,46,33,55,64
83,18,29,33,51,56,68
83,53,49,16,30,57,68
83,49,42,62,67,61,55
83,39,42,38,49,52,65
83,29,55,53,76,50,31
83,64,34,68,73,28,33
83,43,42,44,12,49,46
83,31,21,49,20,70,61
83,13,16,47,58,63,41
83,18,47,17,12,32,63
83,55,37,59,51,47,44
83,35,62,64,57,71,64
83,64,62,77,68,19,42
84,2,5,6,29,56,74
84,6,7,6,10,26,59
84,6,4,18,6,74,75
84,5,2,5,6,77,66
84,4,4,5,5,57,86
84,7,6,5,24,77,75
84,5,7,6,8,75,86
84,7,5,6,6,55,88
84,5,6,6,8,87,89
84,2,11,10,5,88,87
84,5,7,5,7,76,78
84,6,5,4,5,77,78
84,6,6,6,8,51,70
84,7,7,6,1,54,82
84,4,8,7,5,79,71
84,4,8,1,6,80,86
84,4,1,5,6,92,73
84,1,5,3,5,78,76
84,4,7,6,5,69,75
84,1,1,4,4,84,84
84,6,4,5,5,89,87
84,4,3,6,1,61,87
84,5,5,3,5,69,68
84,2,3,1,1,77,81
84,3,5,2,1,90,90
84,4,6,2,1,79,82
84,4,3,7,4,90,78
84,9,3,1,2,72,68
84,5,5,4,5,58,66
84,5,4,3,2,53,81
84,12,4,3,25,30,68
84,1,3,3,5,66,53
84,5,5,1,28,59,58
84,2,3,2,1,61,96
84,5,5,4,4,60,68
84,1,1,2,1,65,81
84,4,4,3,5,71,81
84,4,5,5,1,68,77
84,5,5,5,2,82,75
84,52,54,48,62,61,66
84,40,23,5,28,28,43
84,5,2,32,3,61,45
84,4,15,23,23,35,24
84,5,5,3,66,33,24
84,1,17,9,5,76,65
84,5,26,14,83,52,66
84,6,2,5,7,81,77
84,3,5,5,5,56,46
84,4,3,8,4,58,65
84,2,3,3,3,55,69
84,2,5,8,1,50,61
84,5,1,5,3,55,67
84,5,2,5,5,70,81
84,1,21,5,7,88,78
84,5,3,3,1,75,76
85,56,70,52,74,75,19
85,19,29,21,16,68,72
85,3,52,17,19,87,59
85,36,59,9,74,75,31
85,52,23,21,12,74,78
85,13,78,68,54,12,29
85,24,63,59,59,77,17
85,8,80,15,21,76,84
85,12,55,54,6,81,92
85,11,10,19,17,80,90
85,49,76,68,30,73,51
85,20,65,19,12,85,28
85,16,16,12,13,72,76
85,11,54,11,12,86,10
85,8,6,11,10,100,100
85,10,54,8,6,84,75
85,7,19,21,1,86,86
85,19,3,12,9,47,76
85,11,30,3,12,91,64
85,13,9,11,7,83,90
85,16,77,70,80,76,15
85,16,19,19,68,37,61
85,14,14,8,9,70,73
85,16,11,6,13,84,79
85,47,68,68,63,65,39
85,1,3,11,8,77,74
85,68,5,23,9,81,86
85,10,12,5,18,86,82
85,9,16,10,13,78,89
85,42,83,80,66,12,8
85,18,26,19,12,75,57
85,9,37,8,17,72,47
85,17,11,20,12,75,80
85,12,12,13,15,84,87
85,9,3,7,6,92,87
85,1,11,9,10,81,70
85,12,40,9,33,82,74
85,14,56,14,9,18,23
85,18,12,18,8,62,85
85,12,10,13,8,82,93
85,12,10,11,17,80,71
86,8,7,8,7,97,96
86,7,9,6,8,42,78
86,6,7,8,10,40,73
86,7,7,8,11,68,78
86,7,14,23,6,76,71
86,5,4,9,9,82,96
86,7,5,26,6,51,48
86,7,5,5,6,78,77
86,7,5,9,8,75,59
86,7,4,6,9,74,78
86,4,11,6,6,55,74
86,14,26,69,6,33,47
86,10,23,20,7,59,72
86,7,6,16,5,57,77
86,17,42,68,5,39,33
86,7,57,39,6,54,45
86,6,5,38,5,42,64
86,2,12,22,5,66,80
86,6,12,18,5,42,59
86,6,4,5,6,80,79
86,5,5,42,5,59,66
86,6,5,26,6,87,68
86,3,4,21,4,75,81
86,5,5,7,1,78,78
86,7,7,6,7,82,68
86,1,5,2,3,75,82
86,5,7,7,7,78,73
86,1,7,5,7,63,85
86,1,6,1,4,40,83
86,6,7,5,3,80,81
86,6,5,7,7,69,70
86,6,5,5,4,24,73
86,7,5,5,6,87,81
86,5,3,8,6,78,69
86,5,5,5,5,93,64
86,5,7,5,5,87,75
86,5,5,4,1,41,85
86,7,5,5,1,68,56
86,2,5,5,3,56,77
86,4,5,5,7,59,72
86,7,6,23,5,49,66
86,7,4,5,5,62,76
86,5,6,5,5,60,64
86,4,4,16,1,76,67
86,1,4,3,3,66,79
86,3,5,1,3,31,82
87,31,22,8,5,79,65
87,23,21,8,5,95,51
87,25,33,13,9,59,50
87,48,34,8,11,90,67
87,16,25,11,15,50,47
87,22,12,5,6,91,68
87,39,33,15,5,84,59
87,71,39,31,7,46,18
87,35,38,26,5,30,12
87,58,39,8,8,23,26
87,45,54,6,20,68,24
87,40,28,8,9,40,40
87,46,43,12,12,9,18
87,46,21,12,10,57,61
87,31,40,8,6,30,62
87,48,47,13,10,66,60
87,81,74,84,37,8,7
87,41,39,25,15,70,60
87,24,60,30,13,68,68
87,52,34,12,8,16,29
87,56,23,10,12,12,50
87,75,46,3,19,10,17
87,38,19,3,18,81,44
87,68,72,42,11,32,22
87,47,23,24,5,69,70
87,38,27,4,5,87,42
87,38,39,12,8,23,17
87,24,79,59,7,38,12
87,47,59,67,15,16,15
87,40,75,37,1,55,15
87,18,38,42,21,41,20
87,51,59,61,24,42,35
87,26,26,12,18,34,29
87,78,61,33,17,25,20
87,22,45,32,12,36,2
87,46,78,67,55,25,16
87,78,89,90,33,2,6
87,26,44,32,14,41,32
87,42,32,33,9,29,41
87,32,44,19,11,42,45
87,30,43,11,47,26,23
87,29,48,32,5,72,41
87,44,39,26,9,51,30
87,36,39,29,12,37,42
87,36,41,37,17,42,36
87,29,35,23,18,56,35
87,33,41,25,4,38,38
87,40,42,33,12,36,34
87,19,40,22,13,22,19
87,33,40,32,18,40,31
87,27,38,22,9,38,40
87,40,23,28,22,43,43
87,27,38,4,24,58,48
87,33,37,15,3,43,28
87,33,42,10,2,45,41
88,6,5,6,1,94,87
88,8,1,10,1,54,75
88,1,1,1,1,79,84
88,1,59,58,48,21,39
88,1,1,32,30,100,71
88,1,1,17,12,68,84
88,46,1,1,1,75,90
88,1,1,1,1,100,100
88,1,1,1,1,100,100
88,1,1,1,1,100,94
88,18,6,19,20,59,90
88,5,38,22,22,79,81
88,10,7,5,5,74,97
88,94,3,4,14,89,96
88,49,56,54,17,14,20
88,1,1,1,1,39,79
88,19,9,24,1,81,59
88,11,11,32,1,66,66
88,1,1,8,1,78,59
88,1,1,1,1,89,63
88,1,1,1,1,81,77
88,25,1,1,1,26,73
88,2,1,1,1,72,93
88,1,1,9,1,91,91
88,1,1,1,1,75,63
88,1,1,1,1,74,68
88,57,11,29,17,50,53
88,12,17,25,1,82,58
88,1,1,8,12,71,54
88,25,1,1,1,30,68
88,26,6,1,51,95,89
88,1,24,58,64,1,49
88,59,13,1,1,28,53
88,1,1,9,13,63,57
88,25,1,1,1,39,50
88,23,1,40,1,14,19
88,9,1,1,1,37,50
88,15,1,1,1,45,70
88,1,1,1,1,61,43
88,16,67,74,16,60,56
88,1,1,1,1,52,59
88,1,1,10,1,65,71
88,89,16,64,22,21,43
88,90,1,35,1,10,9
88,68,8,10,1,11,23
88,100,1,8,1,1,9
88,63,1,1,1,44,59
88,42,1,18,1,60,50
88,57,23,45,1,40,38
88,42,22,21,10,9,1

